SaleID name regDate model brand bodyType fuelType gearbox power kilometer notRepairedDamage regionCode seller offerType creatDate price v_0 v_1 v_2 v_3 v_4 v_5 v_6 v_7 v_8 v_9 v_10 v_11 v_12 v_13 v_14
2000 95961 19950205 7.0 7 5.0 0.0 1.0 88 7.0 0.0 1809 0 0 20160320 1990 44.031199801110745 3.1156098324822787 -1.7228354205286105 1.7982205718151223 0.5165530499559975 0.26555168663689577 0.08888321863849911 0.012279943608433238 0.02435100967553535 0.08519712090937424 -2.8208520711160183 0.7105052201218978 -2.8165255088682755 0.1862425844043394 -0.7905586895092168
2001 146298 20000303 34.0 10 7.0 1.0 0.0 108 15.0 0.0 728 0 0 20160330 2700 44.614454890497896 -3.2557142210274157 -0.3976604028836945 0.5598146417159793 0.2326881839074524 0.2515165187215638 0.0 0.12223338603133672 0.060244748923212486 0.07412353109763747 2.737533112128561 -1.6667478103887732 -0.07607152633460022 -0.3888024764994488 -2.238967741481184
2002 186231 20010702 1.0 26 4.0 0.0 0.0 400 8.0 0.0 3467 0 0 20160309 72880 47.966003924345856 -3.1477940630131536 -0.029905901906193418 -4.027596531957185 -2.5654271724994158 0.2848785672505819 0.0010427762633650774 0.06983410910423551 0.11694655719293275 0.0 0.8129268739965063 -4.3237253561461575 4.624897242801273 -1.6145119113176138 1.4169299099216983
2003 418 20090708 105.0 1 4.0 1.0 1.0 239 15.0 0.0 5490 0 0 20160325 21950 48.6785455501485 5.719277224264008 0.5690452033078762 -3.3135680231926714 -0.2809835963033193 0.27224517747706994 0.12773409364518493 0.06090183184705479 0.09102959625884197 0.048251636529888134 -7.125636316375627 -0.3182297958584189 3.6095638856441785 -0.1243586417940972 -2.206968280057698
2004 151836 20051008 49.0 1 0.0 1.0 1.0 0 15.0 1.0 2859 0 0 20160315 6000 45.356133692521546 -3.1727745333653816 -0.2824991575929168 -1.2666615854421033 -1.7041535226206597 0.2698817460863534 0.00023912089897503685 0.10606404661372283 0.0802166626129047 0.009111603066766193 2.1415436769274083 -2.4552317643424075 1.5603593013892392 -1.3259111763278089 0.2713219610423473
2005 11449 20011005 48.0 14 1.0 1.0 0.0 65 15.0 0.0 1917 0 0 20160314 1000 42.301779845651325 2.7088218060780003 -0.4442690835355776 1.4080626281869726 0.2942770057214966 0.2417415227061292 0.08212232921206382 0.09006143999887943 0.03131518422068602 0.07102434169881221 -1.579038084685629 2.2251112013921954 -2.4607217638010486 0.6361983699908934 1.0706955460976908
2006 195045 20000012 13.0 4 2.0 1.0 1.0 184 15.0 0.0 6370 0 0 20160331 3600 44.428829970521434 -3.1628417950856513 -0.48584725598500395 -0.01849765214378753 -2.0072582121208837 0.2685514179972648 0.0002852495746877048 0.11932155807853215 0.06225169486598831 0.0031871100549037213 2.590906867441331 -1.8243435700667858 0.27308892775723936 -1.8779836642756704 -0.10757197979222664
2007 17120 19980102 65.0 1 0.0 0.0 0.0 150 15.0 0.0 1586 0 0 20160322 1999 45.36916459997683 3.799171142864984 -0.2463975155171229 1.5061601757993588 -1.0641497475218418 0.2662527554670823 0.10069147491639993 0.11808017767396953 0.028744489887834745 0.035196661695544765 -3.707087827419699 1.2238311594180384 -1.1370191814198536 -1.6291903341857277 -0.938783305900788
2008 137933 19981010 40.0 1 0.0  1.0 165 15.0 - 2099 0 0 20160322 888 44.26496822615301 -3.3759384145823166 -0.9383373981921614 3.0271012159617983 -1.1096711949636986 0.2651245937990202 0.0 0.14869280802671658 0.025408854237625404 0.03914492841585837 3.1674456676106844 -1.306202265788177 -2.090982960637954 -2.169831559554169 -0.2517541702082284
2009 4376 19970711 31.0 10 2.0 0.0 1.0 122 15.0 0.0 5354 0 0 20160311 700 44.52156758874135 3.470171284070366 -0.3331309463655004 2.612673521706716 -1.1530600185908702 0.2624567995824377 0.09605689094372848 0.13740845671371235 0.014306715930115984 0.034337703854130465 -2.9666324917893405 1.7419512626746931 -2.2189078512196723 -1.8978571245399245 -0.8655904877794729
2010 146790 20040008 1.0 4 2.0  0.0 150 15.0 1.0 611 0 0 20160329 2099 44.440304025578754 -3.256037554777217 -0.4519940934258613 0.7803641024336471 -1.06220984067206 0.26107712589519483 0.0 0.1331547222873464 0.05448369120255205 0.03276843039302086 2.814430823428103 -1.5726609515519454 -0.3027433440477727 -1.2229816197938148 0.7494962712630461
2011 725 20080408 20.0 15 1.0 0.0 0.0 95 15.0 0.0 1157 0 0 20160308 5700 46.024521703742245 4.9727633924409815 1.347685970429326 -0.9687433406717232 1.2131421964137914 0.23536181012234936 0.11730230996562994 0.1509512218069757 0.06572559112207453 0.0938449014386229 -4.945055075291132 1.948014693507165 1.4409321554518233 0.9772018746341358 -1.2704823497014257
2012 434 20050411 64.0 21 1.0 0.0 0.0 63 12.5 0.0 2589 0 0 20160308 1950 43.2442526410502 3.8912931014683223 0.0050753730001357284 0.5048894183595366 2.6234403853219765 0.22548468676351374 0.0995167117520101 0.07940421521366946 0.04604945160423275 0.13912080508343386 -2.9779617282076987 2.3945344771894552 -1.4657353238577282 2.5700828930198907 -0.6907378022148079
2013 45901 20050103 23.0 4 0.0 1.0 1.0 163 15.0 0.0 491 0 0 20160402 7900 46.176647984622 -3.2390054889059425 0.05780129276189056 -1.3369164584929765 -1.130744352449434 0.2660080919497821 0.00041575698435102347 0.1267559962325037 0.08419863637106115 0.02667861330343837 1.9595878814113488 -2.6564974250490923 2.1410277791894536 -1.1152085679463353 -0.08118156479557387
2014 34566 20040611 0.0 0 0.0 0.0 0.0 75 15.0 0.0 1148 0 0 20160322 3100 45.143064950725496 0.2910887751411521 -0.37082070343596457 0.3769531891757969 -0.2182220809764572 0.2597792247395501 0.05015791901815556 0.10158261011677344 0.05298588167293895 0.05721943519801016 -0.6363731750331298 -0.4636239675935643 -0.20117278930214166 -0.3814345353104365 0.6530705225419374
2015 22956 20060712 13.0 4 2.0 1.0 1.0 177 15.0 0.0 2207 0 0 20160315 6700 46.63301429125973 4.03796872565266 0.7647675889302171 -0.9490462942995408 -1.0512478393299274 0.26220375485017244 0.1040879697043971 0.13711635431330566 0.0625743433592465 0.026873340760484976 -4.501053946954051 0.7702631286663639 1.5587192830852237 -0.9830466125961717 0.5157632849025037
2016 35959 19970704 0.0 0 1.0 1.0 0.0 90 15.0 0.0 2324 0 0 20160329 450 42.648353544009524 -3.352089520467658 -0.5192498395459519 3.908995945992992 -0.06902501858638901 0.2427238259437741 0.0 0.18371113802177733 0.015595345460854818 0.07017791601156516 3.986970434492586 0.09202549376309203 -3.1545035098523795 -1.1890210112654362 -0.16676247704725872
